Wavelength [nm],Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance,Absorbance
879.826,0.02777394,-0.0214671,-0.01211945,-0.01071527,-0.02032041,-0.005296101,-0.01816975,-0.02353283,-0.008458687,-0.01175111,-0.01434402,-0.02112527,-0.01334078,-0.01852435,-0.02840653,-0.0006293935,-0.009803171,0.004527271,0.004607295,-0.001327521,0.005411154,0.01307785,0.003351361,-0.009776224,-0.005189732,0.009071342,0.01150191
880.263,0.02788789,-0.02307008,-0.009949136,-0.009834024,-0.01955571,-0.006717272,-0.01659079,-0.02438601,-0.008105028,-0.01207103,-0.01522981,-0.02178837,-0.01432742,-0.01715735,-0.02779883,-0.004172498,-0.01275033,0.000875891,0.002673767,-0.002584883,0.001297253,0.01165975,-6.505321E-5,-0.01212389,-0.009581779,0.006865966,0.01134601
880.701,0.0265068,-0.02706035,-0.008291575,-0.01064704,-0.01986558,-0.009796123,-0.01532063,-0.02559246,-0.008778557,-0.01373872,-0.01712525,-0.02118776,-0.01716793,-0.0154122,-0.02797232,-0.007562602,-0.01597419,-0.001415991,0.001155462,-0.004208485,-0.002253114,0.0085142,-0.003534653,-0.01333437,-0.01247627,0.005097586,0.01139799
881.139,0.02726355,-0.03067691,-0.007725374,-0.01164951,-0.0205661,-0.01283621,-0.01472982,-0.02553867,-0.01148441,-0.0151305,-0.01883139,-0.01989561,-0.01745864,-0.01381597,-0.02799129,-0.007428045,-0.01937283,0.00148888,0.002229593,-0.003127869,-0.003294069,0.007790955,-0.003471552,-0.01171506,-0.01080414,0.006417912,0.01438209
881.577,0.02822341,-0.03116531,-0.007841756,-0.01248863,-0.02272328,-0.01348051,-0.01404829,-0.02363544,-0.0147601,-0.01529553,-0.01893465,-0.01855816,-0.01519244,-0.01340354,-0.02718602,-0.006458141,-0.02292774,0.005619849,0.003888214,-0.001852016,-0.003268027,0.007789119,-0.002335221,-0.00991061,-0.008006274,0.006720912,0.01639627
882.015,0.02842502,-0.02972193,-0.008544628,-0.01407523,-0.02470753,-0.01327779,-0.01331651,-0.02222005,-0.01660736,-0.01453578,-0.01895919,-0.01682,-0.01420942,-0.01251578,-0.02618789,-0.006692675,-0.02399031,0.006452055,0.003270763,-0.001436558,-0.004785395,0.005514607,-0.003447677,-0.01028026,-0.008200553,0.004216188,0.01531536
882.453,0.02756472,-0.02919045,-0.009091198,-0.01646768,-0.02472096,-0.01414562,-0.0132919,-0.02276192,-0.01767156,-0.0135594,-0.02022129,-0.01477595,-0.01615662,-0.01188054,-0.02554678,-0.007147715,-0.02341652,0.006122098,0.002397229,-0.002148429,-0.006169973,0.003511068,-0.003056345,-0.01079721,-0.008369469,0.001591878,0.01384443
882.891,0.02567021,-0.02883733,-0.00909783,-0.0179334,-0.02430036,-0.01477259,-0.01366999,-0.02399844,-0.0182246,-0.01350499,-0.01928302,-0.01475909,-0.01782366,-0.01345844,-0.0241473,-0.006996606,-0.02242962,0.005174437,0.001665626,-0.0028781,-0.00674082,0.002925632,-0.001729067,-0.01106678,-0.007588698,-0.001183267,0.01338175
883.329,0.02278856,-0.03017529,-0.01078738,-0.02020828,-0.02545301,-0.01503873,-0.01398836,-0.02622326,-0.01898283,-0.01389795,-0.01676282,-0.01742949,-0.0188577,-0.0164271,-0.0232765,-0.008572265,-0.02079462,0.001157951,-0.00159885,-0.004971691,-0.009464729,0.001499011,-0.003523917,-0.01248834,-0.008242217,-0.006150357,0.01168051
883.767,0.02038739,-0.03248754,-0.01222454,-0.02405675,-0.02750007,-0.01661401,-0.01354891,-0.02899534,-0.01904906,-0.01346768,-0.01714565,-0.02025233,-0.02211033,-0.01864086,-0.02629484,-0.01218373,-0.01975852,-0.003932455,-0.005310603,-0.008292199,-0.01168479,0.0004873723,-0.005938615,-0.01452363,-0.01036141,-0.01008574,0.00999432
884.205,0.02020807,-0.03410423,-0.01237622,-0.02645873,-0.02820378,-0.01785452,-0.01273053,-0.02968717,-0.0162235,-0.01249952,-0.01844004,-0.02186436,-0.02493556,-0.02023521,-0.02978531,-0.01230608,-0.01756801,-0.005042918,-0.003929507,-0.008621865,-0.009612894,0.00293794,-0.004631059,-0.01271577,-0.007972981,-0.008996455,0.01173167
884.643,0.02046343,-0.03424608,-0.01256661,-0.02619918,-0.02596213,-0.01855965,-0.01282215,-0.0284683,-0.01508775,-0.01088921,-0.01726611,-0.02230774,-0.02572178,-0.02033647,-0.03079959,-0.01004479,-0.01629186,-0.003082914,-0.0009342015,-0.006856383,-0.006626216,0.006257603,-0.003841366,-0.00916292,-0.003949152,-0.006876716,0.01330143
885.081,0.02310293,-0.03351898,-0.01171767,-0.02528509,-0.02236472,-0.02061707,-0.01394764,-0.02799236,-0.01484321,-0.008070365,-0.01625779,-0.02202311,-0.02626317,-0.01942017,-0.03015609,-0.009046066,-0.01621624,-0.002528186,-0.0001433877,-0.006385694,-0.005067333,0.007767294,-0.003864784,-0.006444822,-0.001360601,-0.006541914,0.01199449
885.519,0.02755895,-0.03254144,-0.01095043,-0.02273568,-0.0191172,-0.02245866,-0.01428236,-0.02763,-0.0126687,-0.004680355,-0.01594399,-0.02093239,-0.0261917,-0.01919725,-0.02867973,-0.007478039,-0.01385793,-0.001872318,0.0007421658,-0.006687924,-0.002403217,0.009453533,-0.00108455,-0.002660999,0.001906394,-0.006278399,0.01096261
885.957,0.0313243,-0.03165424,-0.01094101,-0.01879543,-0.01733733,-0.02267538,-0.01417907,-0.02597476,-0.01058042,-0.001817428,-0.01604208,-0.0193595,-0.02659784,-0.02005675,-0.02713321,-0.006704531,-0.01093528,-0.0025929,0.0002468736,-0.008256142,-0.001398203,0.009460387,-0.001087871,-0.001221824,0.003922475,-0.006553711,0.009365167
886.395,0.03306974,-0.03234642,-0.0102718,-0.01596906,-0.01642386,-0.0228206,-0.0136713,-0.0243995,-0.01126641,0.0003468284,-0.01797701,-0.0173791,-0.0287011,-0.01962167,-0.02710802,-0.006909791,-0.01023851,-0.004597498,-0.002767198,-0.009583772,-0.00287872,0.006917636,-0.003448545,-0.00385853,0.003419363,-0.006221291,0.00801773
886.832,0.03253307,-0.03265619,-0.01017543,-0.01331647,-0.0150239,-0.0239814,-0.01300558,-0.0223084,-0.01379376,0.0008394198,-0.02049668,-0.01423623,-0.02971655,-0.01714346,-0.02735246,-0.007248152,-0.01140107,-0.004626499,-0.004655916,-0.009704581,-0.004588093,0.004939079,-0.002034998,-0.005413907,0.002240886,-0.003806279,0.008214503
887.270,0.03096812,-0.03261244,-0.01167325,-0.01129933,-0.01348508,-0.02490012,-0.01324704,-0.02133062,-0.01576591,-0.000308897,-0.02145436,-0.01176862,-0.02908981,-0.01654492,-0.02700087,-0.005635046,-0.01259418,-0.002158238,-0.002414738,-0.008869003,-0.005042885,0.005426452,0.001030009,-0.001975087,0.004322842,0.001657381,0.01074999
887.708,0.02791763,-0.0335312,-0.01483686,-0.01215392,-0.01315136,-0.0263585,-0.01477903,-0.02246887,-0.01712908,-0.003377149,-0.02199936,-0.01257849,-0.0302108,-0.01795758,-0.02730582,-0.004715203,-0.01456931,-0.001549294,-0.001044223,-0.007416045,-0.006102912,0.007418655,0.001753459,0.000750464,0.006757055,0.005931468,0.0127317
888.146,0.02438021,-0.03379215,-0.01830366,-0.01476811,-0.0134558,-0.02725728,-0.01633076,-0.02279717,-0.01851085,-0.007009708,-0.02322866,-0.01390237,-0.03318776,-0.01987932,-0.02771277,-0.007397099,-0.01757704,-0.005344116,-0.003133205,-0.01003204,-0.009607027,0.008052544,0.0006710302,-0.0008979457,0.007394474,0.004881428,0.01044224
888.584,0.01966134,-0.03413921,-0.02133318,-0.01840172,-0.01430874,-0.02737781,-0.01734647,-0.02204057,-0.01971533,-0.009543506,-0.02436564,-0.01503688,-0.0372137,-0.02197393,-0.02821982,-0.00816103,-0.020242,-0.008640208,-0.004397468,-0.01301367,-0.01195315,0.009172359,-0.0002001645,-0.002970205,0.008528388,0.003043337,0.008845342
889.022,0.01479674,-0.03491078,-0.02362166,-0.02180661,-0.01472231,-0.02711897,-0.01859675,-0.02168594,-0.01986436,-0.01145718,-0.02443538,-0.01680749,-0.03957499,-0.02412149,-0.02789428,-0.005571985,-0.02305905,-0.007817631,-0.002008867,-0.01248795,-0.00992405,0.01202463,0.0002842607,-0.002934528,0.01022828,0.004840739,0.009835033
889.460,0.01220228,-0.03411328,-0.0251116,-0.02375372,-0.0136708,-0.02564082,-0.0201251,-0.02185237,-0.0195802,-0.01249044,-0.02296975,-0.01845695,-0.03703276,-0.02597221,-0.02588257,-0.003720201,-0.02369197,-0.004801635,0.001269611,-0.009478356,-0.005923536,0.01475832,0.000457719,-0.001473716,0.0112459,0.007833908,0.01198944
889.898,0.01168173,-0.03391309,-0.02631166,-0.02553721,-0.01254371,-0.02466042,-0.02213919,-0.0232314,-0.01956105,-0.01306545,-0.02226021,-0.01961897,-0.03314269,-0.02818204,-0.0248158,-0.002530432,-0.02051477,-0.0002059137,0.00498999,-0.00544425,-0.002052361,0.01790991,0.001479257,-0.0005013551,0.01190702,0.01074746,0.01539821
890.336,0.010133,-0.03430422,-0.02772613,-0.02622408,-0.0132506,-0.02442143,-0.02335032,-0.02486697,-0.01915807,-0.01539476,-0.02251197,-0.02135837,-0.02983984,-0.03056128,-0.02501745,-0.001398518,-0.01545844,0.002315228,0.006072152,-0.005048504,-0.001742257,0.01904815,0.001627491,-0.001679491,0.01013683,0.01180811,0.01633097
890.774,0.008842065,-0.03375909,-0.02849932,-0.02599833,-0.01390506,-0.02439853,-0.02294593,-0.02633277,-0.01885,-0.01665341,-0.02147264,-0.02323959,-0.02661239,-0.0313506,-0.02485244,0.003375296,-0.01139152,0.004118948,0.006488981,-0.004662768,-0.0005294956,0.02026046,0.002089402,-0.0008317687,0.01021434,0.01295978,0.01700848
891.212,0.009852064,-0.03321807,-0.02855427,-0.02577216,-0.01370914,-0.02390373,-0.02259932,-0.02824139,-0.01968618,-0.01464921,-0.02070098,-0.02278577,-0.02355082,-0.03069346,-0.02455248,0.006023008,-0.009437441,0.002159012,0.005050295,-0.006839991,-0.001408878,0.01948889,0.001239622,-0.001400297,0.009552538,0.01153049,0.01568125
891.650,0.01130156,-0.03341674,-0.02813918,-0.02558979,-0.01358182,-0.02269247,-0.02284388,-0.02970389,-0.02054854,-0.0121206,-0.02194141,-0.02095541,-0.02258373,-0.02927703,-0.02477536,0.004769574,-0.01009568,-0.002339231,0.002332882,-0.0104449,-0.004840772,0.015792,-0.002415071,-0.004550497,0.006656926,0.007235,0.01202621
892.088,0.0125647,-0.03354068,-0.02734999,-0.02584909,-0.01493435,-0.02200146,-0.02491726,-0.03000524,-0.02054035,-0.01104492,-0.02288643,-0.02164418,-0.02307492,-0.02753976,-0.02533131,0.002927329,-0.01137351,-0.00481143,-8.680389E-5,-0.01119755,-0.007764151,0.01244487,-0.005689135,-0.007187215,0.004557855,0.003054233,0.008232548
892.526,0.01454215,-0.03204046,-0.02480191,-0.0265137,-0.01688344,-0.02142281,-0.02794724,-0.02841518,-0.01904671,-0.01119471,-0.02346384,-0.02418356,-0.02383674,-0.02555387,-0.02537315,0.00164112,-0.01269798,-0.006265256,-0.003174611,-0.01284705,-0.008614261,0.01062759,-0.008106998,-0.009329821,0.002429926,-0.0002018224,0.00472747
892.963,0.01750184,-0.03039227,-0.02240531,-0.0259062,-0.01791446,-0.01960989,-0.02779115,-0.02565917,-0.01615624,-0.01031526,-0.0232193,-0.02501777,-0.02363844,-0.02359136,-0.02556796,-0.0004040949,-0.01450839,-0.008222358,-0.005564963,-0.01515242,-0.009202055,0.008522695,-0.009100233,-0.01156587,-9.590053E-5,-0.001433582,0.0009678449
893.401,0.02107228,-0.02990812,-0.02294844,-0.02401349,-0.01969194,-0.01789984,-0.02506856,-0.02445702,-0.01486531,-0.009862063,-0.02217708,-0.02535983,-0.02296654,-0.02389346,-0.02846454,0.0005507971,-0.01696343,-0.006915894,-0.004400075,-0.01208896,-0.008445513,0.006815302,-0.007063064,-0.009960465,-0.001321319,0.001851285,5.567561E-5
893.839,0.02331935,-0.02738874,-0.02440907,-0.01971227,-0.02217222,-0.01420874,-0.02249616,-0.02226694,-0.01438273,-0.01069805,-0.01944071,-0.02720411,-0.01895452,-0.0267726,-0.02915309,0.006128944,-0.02008884,-0.003496363,-0.0003917818,-0.00693879,-0.003005403,0.008386142,-0.003201757,-0.005466275,0.001679749,0.007653857,0.003516029
894.277,0.02520173,-0.02481534,-0.02559579,-0.01634333,-0.02474052,-0.01135072,-0.02126135,-0.01960218,-0.01226857,-0.01313013,-0.01717382,-0.02872772,-0.01485882,-0.02917771,-0.02818295,0.009344907,-0.02140224,-0.003857983,0.0006269297,-0.003219742,-9.648822E-5,0.00886971,-0.0006048157,-0.005129282,0.003895075,0.009916291,0.005066229
894.715,0.02677641,-0.02239091,-0.02627751,-0.01546263,-0.02519104,-0.01024566,-0.02039135,-0.0182056,-0.009640587,-0.01373992,-0.01531089,-0.0284393,-0.01257245,-0.03170428,-0.02659161,0.01103381,-0.02225682,-0.005312865,0.0005483725,-0.000481443,0.0001672587,0.009953875,0.001041187,-0.006119985,0.004961518,0.01065711,0.006591882
895.153,0.02712227,-0.02032167,-0.02684255,-0.01532844,-0.02453151,-0.01115612,-0.02001657,-0.01654087,-0.008769131,-0.01248156,-0.01360673,-0.02813746,-0.01060147,-0.0335217,-0.02566184,0.01154483,-0.02248936,-0.006429689,0.0001308406,-0.0003740359,-0.0002204585,0.01155649,0.001511043,-0.007112008,0.004942444,0.01044963,0.008841757
895.591,0.02630246,-0.01941949,-0.02912354,-0.01509775,-0.02497601,-0.01256573,-0.02019081,-0.01558436,-0.009944103,-0.01266263,-0.01277803,-0.02861529,-0.009088238,-0.0340409,-0.02525976,0.01088182,-0.0221302,-0.007985018,-0.001095294,-0.002407639,-0.001846111,0.01193065,-0.0004417838,-0.009376569,0.003548223,0.009302766,0.008913737
896.029,0.02602689,-0.02121265,-0.03208775,-0.01553479,-0.02598849,-0.01469068,-0.02052624,-0.01623645,-0.01026423,-0.01365299,-0.01329574,-0.02867442,-0.008921286,-0.03352421,-0.02530945,0.008678781,-0.02210359,-0.009539549,-0.00370987,-0.003947176,-0.003116444,0.01057197,-0.002546201,-0.01185277,0.002400037,0.008412436,0.008325445
896.467,0.02698521,-0.02428465,-0.03237463,-0.01474354,-0.02610451,-0.01590488,-0.0205797,-0.01729784,-0.0105272,-0.01354859,-0.01466648,-0.02768075,-0.008878841,-0.03135142,-0.02547885,0.004718537,-0.02042777,-0.01113634,-0.008000052,-0.005810443,-0.003030521,0.009259576,-0.002898003,-0.01204946,0.001532867,0.007705967,0.00890916
896.905,0.02779476,-0.02636039,-0.03119945,-0.01471477,-0.02544043,-0.01595427,-0.02026913,-0.01702856,-0.01030117,-0.01408523,-0.01670873,-0.02662959,-0.008214402,-0.02956031,-0.02665289,0.001421138,-0.01795828,-0.01194935,-0.01105182,-0.007213289,-0.003022852,0.008830892,-0.002614077,-0.01100583,0.00023284,0.007111414,0.01045281
897.343,0.02935332,-0.0281131,-0.0280941,-0.01627428,-0.02367373,-0.01771296,-0.01875615,-0.01649635,-0.009894363,-0.01331799,-0.01851717,-0.02514805,-0.009166416,-0.02645322,-0.03063009,-0.000248851,-0.01668753,-0.010637,-0.01087416,-0.006288517,-0.00186703,0.008608424,-0.002568198,-0.01037531,-5.468575E-5,0.007151202,0.01478863
897.781,0.03096007,-0.02942259,-0.02345466,-0.01553627,-0.02086379,-0.0197163,-0.01546306,-0.01662287,-0.008254558,-0.01223584,-0.01820834,-0.02363264,-0.01000222,-0.02213421,-0.03432868,-0.003531326,-0.01487143,-0.01020979,-0.01090018,-0.00577307,-0.001249206,0.007355459,-0.003529638,-0.009661609,0.001275227,0.007469643,0.01861349
898.219,0.03338569,-0.0312917,-0.01942426,-0.01579747,-0.01738759,-0.0220146,-0.01255664,-0.0187992,-0.007821526,-0.01227353,-0.0183478,-0.02267458,-0.01121279,-0.0184517,-0.03895222,-0.005364125,-0.01504299,-0.008535709,-0.009326495,-0.00384186,9.682429E-5,0.007068909,-0.003826288,-0.007968698,0.00372128,0.009605329,0.02280668
898.657,0.03494723,-0.03274302,-0.01605947,-0.0186181,-0.01572669,-0.0237418,-0.01241075,-0.02040256,-0.0101986,-0.01277739,-0.01886906,-0.02284556,-0.0124543,-0.01671408,-0.04237712,-0.005682484,-0.01631645,-0.007369247,-0.007960956,-0.001716318,-1.392697E-5,0.005897761,-0.004383504,-0.00806036,0.004518945,0.01113896,0.02499178
899.094,0.0339725,-0.0325856,-0.01344244,-0.02149739,-0.01572355,-0.02400787,-0.0147708,-0.02145152,-0.0123696,-0.01340983,-0.02058897,-0.02408241,-0.01438171,-0.01693884,-0.04386576,-0.005624164,-0.01666137,-0.006996108,-0.00744577,0.001011833,-0.0004738322,0.004206602,-0.003384682,-0.009402723,0.004905599,0.01206728,0.02470031
899.532,0.03305859,-0.03109883,-0.01128666,-0.02223364,-0.01569863,-0.02312249,-0.01730323,-0.02211138,-0.01404663,-0.01357937,-0.02238547,-0.0262173,-0.01621694,-0.0179641,-0.0439142,-0.004342062,-0.01612349,-0.003872542,-0.005264979,0.004208311,-0.0003873563,0.004485,-0.001002237,-0.009506089,0.007233147,0.01347252,0.02486757
899.970,0.03188574,-0.02751574,-0.01024551,-0.02065115,-0.01551893,-0.02109355,-0.0198536,-0.02111077,-0.01507271,-0.01343687,-0.02097984,-0.02906509,-0.01561979,-0.01845024,-0.04134661,-0.00341453,-0.01292988,-0.000881282,-0.003646182,0.006682598,5.67931E-5,0.005673204,4.929085E-5,-0.008178202,0.009523209,0.01366161,0.02513501
900.408,0.03069584,-0.02422633,-0.01152442,-0.01893737,-0.0139191,-0.02020794,-0.0219927,-0.0205005,-0.01493238,-0.01253324,-0.01950481,-0.03123459,-0.01503547,-0.01720248,-0.03627073,-0.005812716,-0.009694727,-6.660072E-6,-0.004861305,0.006305324,-0.0003300991,0.005580225,-0.0001161874,-0.009701556,0.009151382,0.01133314,0.02333371
900.846,0.02950402,-0.02298635,-0.01251415,-0.01839727,-0.0111701,-0.0187785,-0.02162983,-0.01982393,-0.01486699,-0.01194019,-0.01979478,-0.03299463,-0.01509193,-0.01566179,-0.03129958,-0.008537301,-0.008947165,-0.0007800498,-0.008336257,0.00318564,-0.004226998,0.004499147,-0.002415071,-0.01451855,0.006795577,0.01001865,0.02162405
901.284,0.02917756,-0.02269432,-0.01187132,-0.01718683,-0.007921033,-0.01640207,-0.01965308,-0.01772715,-0.01262249,-0.01037273,-0.01942926,-0.0325728,-0.01399459,-0.01371056,-0.02558742,-0.008122446,-0.007066888,-0.000469677,-0.01059396,0.001577818,-0.004939529,0.003775582,-0.002858064,-0.01749567,0.006634886,0.01200356,0.02096568
901.722,0.02993276,-0.02239843,-0.01264811,-0.01589242,-0.005868686,-0.01367539,-0.01885166,-0.01580131,-0.0106655,-0.008917755,-0.01745009,-0.03041803,-0.01231964,-0.01226321,-0.02003847,-0.008392886,-0.005368668,0.0007265145,-0.01155826,-0.0006719519,-0.005347602,0.002723327,-0.001507452,-0.01920587,0.006406037,0.01305504,0.01894718
902.160,0.03147286,-0.02365568,-0.01580957,-0.01522621,-0.005643295,-0.011516,-0.01738037,-0.01504351,-0.01121203,-0.008574979,-0.01687836,-0.02739701,-0.01207317,-0.01265548,-0.01783459,-0.01032211,-0.005574769,0.001144439,-0.01237751,-0.004203429,-0.007370491,0.002372015,5.573924E-5,-0.01996664,0.00537642,0.01238012,0.0170255
902.598,0.03334783,-0.02523065,-0.0197426,-0.01470243,-0.006190196,-0.01040658,-0.01528147,-0.01524278,-0.0128131,-0.00807626,-0.01838889,-0.02398435,-0.01357465,-0.01313559,-0.01693661,-0.01214127,-0.007943831,0.002083202,-0.01222278,-0.005135302,-0.008433117,0.003624876,0.004774325,-0.0185697,0.003801848,0.0129756,0.01638846
903.036,0.03528239,-0.02594041,-0.02359501,-0.01573586,-0.006174877,-0.009595523,-0.01398801,-0.01701862,-0.01318935,-0.006691234,-0.02074431,-0.02098598,-0.01570395,-0.01307852,-0.01483185,-0.01207874,-0.01066605,0.003206947,-0.01147124,-0.006011201,-0.009065721,0.004147499,0.008014035,-0.01799316,0.001375477,0.01515129,0.01627246
903.474,0.03426872,-0.02675928,-0.02601195,-0.01794358,-0.007182866,-0.007530374,-0.01391378,-0.01802214,-0.01311155,-0.007608535,-0.02132988,-0.02144861,-0.01667051,-0.01368455,-0.01556417,-0.009088115,-0.01263611,0.004228505,-0.009014386,-0.007072807,-0.008607651,0.004725632,0.008706399,-0.01828696,0.00257279,0.0179421,0.01756271
903.912,0.03151406,-0.02835298,-0.02698637,-0.02022985,-0.01011442,-0.006928842,-0.01502289,-0.01902276,-0.0141275,-0.01017402,-0.02218642,-0.02498463,-0.01754308,-0.01532254,-0.01752257,-0.005959812,-0.0149899,0.00363422,-0.008016153,-0.006207808,-0.007851383,0.00436454,0.00853687,-0.01871026,0.00425452,0.01897554,0.01797066
904.350,0.02874503,-0.02999107,-0.0278614,-0.02130609,-0.01410042,-0.007837064,-0.01623526,-0.02042522,-0.01577821,-0.01251224,-0.02272484,-0.02809417,-0.01740349,-0.01825116,-0.01912666,-0.003788636,-0.01809738,0.0009204275,-0.008307685,-0.005509194,-0.007368249,0.002281288,0.007918925,-0.01987566,0.004840187,0.01842686,0.01661558
904.788,0.02676981,-0.03263982,-0.02848416,-0.02233429,-0.01772191,-0.009905284,-0.01701987,-0.02235029,-0.01622107,-0.01436182,-0.02285979,-0.02999895,-0.01693676,-0.02219229,-0.02055695,-0.002962114,-0.0210145,-0.001085699,-0.007539808,-0.00630807,-0.005972047,0.001159623,0.007086016,-0.02057414,0.006084126,0.01763799,0.01557282
905.226,0.0266009,-0.03498706,-0.02825914,-0.02393441,-0.02045833,-0.01201884,-0.0174438,-0.02394082,-0.01422844,-0.01573211,-0.0229914,-0.03216917,-0.01640985,-0.02595256,-0.02255135,-0.004916827,-0.02182826,-0.003445301,-0.008283615,-0.00847499,-0.007311386,0.0002644533,0.0044647,-0.02257309,0.004720392,0.01447166,0.01448853
905.663,0.02620589,-0.03495912,-0.02728571,-0.02525555,-0.02238881,-0.01350091,-0.01748493,-0.02424223,-0.01217155,-0.01741269,-0.02258097,-0.03455166,-0.01598683,-0.02902888,-0.02477646,-0.004439866,-0.02253717,-0.002924491,-0.008135874,-0.009028136,-0.00596694,0.002730727,0.003472791,-0.02195935,0.003477069,0.01277351,0.01687361
906.101,0.0247673,-0.03392171,-0.02681199,-0.02551962,-0.02437027,-0.01472181,-0.01734606,-0.02366974,-0.01181308,-0.01936317,-0.02205287,-0.0364468,-0.01566738,-0.0317188,-0.02592568,-0.003470644,-0.02322143,-0.002603386,-0.00916489,-0.01011567,-0.003248949,0.004520997,0.0008119707,-0.02085246,0.0007697524,0.01052888,0.01767254
906.539,0.02240387,-0.033625,-0.02554436,-0.02450446,-0.0235165,-0.01600061,-0.01710846,-0.02415438,-0.0124022,-0.02091592,-0.02170879,-0.03778974,-0.01549425,-0.03156186,-0.02799798,-0.003603487,-0.0219414,-0.005363643,-0.01265102,-0.01254191,-0.003170184,0.002524533,-0.003215612,-0.0225374,-0.003259061,0.005343982,0.01390345
906.977,0.01973681,-0.03414973,-0.02348668,-0.02105794,-0.02100697,-0.01663608,-0.01609114,-0.02323021,-0.01075184,-0.02108928,-0.01948883,-0.03704193,-0.01400476,-0.03020347,-0.02866153,-0.002888701,-0.01868708,-0.007262718,-0.01485271,-0.01628864,-0.001967385,0.001056121,-0.005675722,-0.02328663,-0.003788754,0.0006444342,0.01163505
907.415,0.01837615,-0.03626038,-0.02070602,-0.01771601,-0.01974048,-0.01741003,-0.01417605,-0.0223275,-0.009232279,-0.01906301,-0.01633147,-0.03347755,-0.01282068,-0.02816877,-0.02937703,-0.002417708,-0.01626895,-0.009022665,-0.01685711,-0.02007362,-0.0008094228,8.19769E-5,-0.008085626,-0.02271779,-0.004009912,-0.003043225,0.0101283
907.853,0.01918881,-0.03722272,-0.01780098,-0.01485167,-0.01812705,-0.0170791,-0.01330224,-0.0223831,-0.008959836,-0.01563844,-0.01264367,-0.02950442,-0.01171607,-0.02522603,-0.02977768,-0.003173068,-0.01429903,-0.01075782,-0.0179961,-0.02110303,-0.0007250389,-0.0004336915,-0.00976027,-0.02170404,-0.005193788,-0.005120344,0.007940535
908.291,0.02074769,-0.03635619,-0.01556645,-0.01121254,-0.0162673,-0.01703736,-0.01357035,-0.02150282,-0.009721639,-0.01295329,-0.009448213,-0.02667922,-0.01016759,-0.0223406,-0.02874388,-0.006006718,-0.01268767,-0.0116029,-0.01755014,-0.02144347,-0.001419043,-0.001351991,-0.01147488,-0.02150936,-0.005855397,-0.007011045,0.006423405
908.729,0.02118115,-0.03596247,-0.01329146,-0.008099115,-0.01549029,-0.01679089,-0.01341283,-0.02083591,-0.01161924,-0.01240218,-0.009208483,-0.02418019,-0.01062796,-0.01991221,-0.02770031,-0.008442601,-0.01199317,-0.01153508,-0.01569604,-0.02116812,-0.001906967,-0.001469157,-0.01295571,-0.02146753,-0.006086916,-0.007293061,0.005773467
909.167,0.02144009,-0.03548354,-0.01207287,-0.007638757,-0.01561029,-0.01614275,-0.01228833,-0.02183387,-0.01290968,-0.01297483,-0.01123372,-0.02107278,-0.01325994,-0.01685532,-0.0284356,-0.009475666,-0.01144609,-0.01205441,-0.01456067,-0.01971603,-0.0006708224,-0.001140688,-0.01304996,-0.02078009,-0.006733259,-0.005163925,0.005904996
909.605,0.02286012,-0.03257471,-0.01194339,-0.006869391,-0.01635768,-0.0152812,-0.01081298,-0.02119764,-0.01324157,-0.01401886,-0.01154083,-0.01801438,-0.01547133,-0.01318447,-0.02967572,-0.01208208,-0.01093265,-0.01595493,-0.01912263,-0.02113691,-0.002509563,-0.004510408,-0.01527639,-0.02293776,-0.01026702,-0.006839653,0.002531943
910.043,0.02358818,-0.02932455,-0.01228117,-0.005399763,-0.0176059,-0.01602499,-0.009423634,-0.02020812,-0.01424155,-0.01573672,-0.01286693,-0.01510133,-0.01858043,-0.01026875,-0.03008055,-0.01406456,-0.01276029,-0.01939546,-0.02245017,-0.02198316,-0.004264842,-0.005942789,-0.01801314,-0.02324203,-0.0138353,-0.007581713,-0.0002889851
910.481,0.02435703,-0.02841612,-0.0139276,-0.005066069,-0.01937187,-0.01784887,-0.01054546,-0.02102158,-0.01445669,-0.01761814,-0.0141409,-0.01308164,-0.02288077,-0.00874681,-0.02978378,-0.01413609,-0.01472079,-0.01965703,-0.02289767,-0.01970654,-0.003681304,-0.004661685,-0.01720052,-0.01999429,-0.01407227,-0.005144524,-0.0001771504
910.919,0.02476534,-0.02907338,-0.01653568,-0.005983471,-0.02026108,-0.01834676,-0.01389059,-0.02224862,-0.01259243,-0.01890401,-0.01376879,-0.01209818,-0.02501208,-0.008649742,-0.02780851,-0.01402342,-0.01440071,-0.01817907,-0.02254718,-0.01563229,-0.002290649,-0.003790527,-0.01561113,-0.01694467,-0.0125249,-0.002398474,0.001499353
911.357,0.02413041,-0.02893324,-0.01895808,-0.008032955,-0.01897958,-0.019121,-0.01760221,-0.02190866,-0.01149204,-0.01992366,-0.01345039,-0.01344064,-0.02401309,-0.009436757,-0.02537591,-0.01221609,-0.01277371,-0.01367359,-0.01937833,-0.01185672,0.001797807,-0.002140949,-0.01369947,-0.01292657,-0.008806804,0.00190506,0.005659334
